date,open,high,low,close,volume,quote_volume
2025-02-22,2660.86,2797.21,2651.24,2762.01,2505671.695,6842920190.09954
2025-02-23,2762.0,2860.9,2743.62,2818.54,3105005.707,8691240349.6159
2025-02-24,2818.54,2839.0,2466.34,2512.27,5891164.461,15678064597.92875
2025-02-25,2512.26,2532.89,2287.13,2494.45,8206583.668,19928703161.05617
2025-02-26,2494.46,2506.45,2252.78,2335.33,6596169.478,15709746317.00698
2025-02-27,2335.34,2381.44,2229.0,2306.66,4574087.764,10613578529.53697
2025-02-28,2306.65,2313.24,2070.0,2236.59,9311975.744,20155770931.98017
2025-03-01,2236.59,2279.75,2141.17,2216.6,3472964.049,7675941044.45444
2025-03-02,2216.59,2550.0,2170.09,2517.12,8185197.482,19298748978.3224
2025-03-03,2517.12,2522.84,2094.76,2148.22,7766111.123,17763555710.17462
2025-03-04,2148.21,2221.77,1979.99,2170.51,9151176.202,19172619410.64978
2025-03-05,2170.51,2272.94,2153.7,2240.45,4626954.982,10203548846.28264
2025-03-06,2240.44,2318.99,2175.5,2201.34,4574430.922,10285345864.60901
2025-03-07,2201.33,2259.34,2100.75,2140.72,6125675.539,13304167980.7921
2025-03-08,2140.72,2234.4,2103.07,2202.84,2667066.135,5789724228.38603
2025-03-09,2202.83,2211.27,1986.8,2019.2,4793159.949,9975230599.77414
2025-03-10,2019.34,2152.99,1807.75,1864.51,9275180.166,18408884029.1897
2025-03-11,1864.52,1969.77,1752.5,1922.61,9136006.396,17227796967.52857
2025-03-12,1922.6,1955.9,1828.87,1907.24,7503776.831,14203682998.01653
2025-03-13,1907.23,1922.0,1820.2,1863.76,5305883.8,9948069773.52003
2025-03-14,1863.75,1945.62,1860.41,1910.79,3494472.929,6671244395.27386
2025-03-15,1910.78,1957.68,1902.47,1936.27,1877714.35,3622201820.5788
2025-03-16,1936.26,1940.0,1857.08,1885.97,3167735.396,6011743941.36257
2025-03-17,1885.96,1951.76,1878.66,1925.37,3207773.053,6139548873.01509
2025-03-18,1925.36,1935.44,1871.14,1930.64,3234486.937,6137726089.38187
2025-03-19,1930.63,2069.69,1927.12,2055.21,6384300.0,12803727155.08538
2025-03-20,2055.22,2067.15,1951.15,1982.72,4033783.537,8041021162.65686
2025-03-21,1982.72,1995.8,1932.0,1964.81,2832280.447,5564742710.62003
2025-03-22,1964.81,2006.0,1963.41,1979.56,1718916.027,3416534601.99354
2025-03-23,1979.55,2020.0,1975.51,2005.0,2158448.476,4319576854.2484
2025-03-24,2005.0,2104.24,1976.46,2080.41,4667944.526,9631402684.10723
2025-03-25,2080.4,2097.21,2036.0,2065.22,3242153.268,6691890455.3985
2025-03-26,2065.22,2077.7,1980.41,2008.69,3880044.941,7879878138.20578
2025-03-27,2008.69,2036.88,1985.71,2002.8,3264548.453,6574214809.55443
2025-03-28,2002.8,2015.09,1854.2,1896.02,5692204.684,10883235596.21066
2025-03-29,1896.03,1912.94,1796.13,1827.32,4384848.185,8107139348.98921
2025-03-30,1827.31,1848.08,1766.04,1806.99,3858562.08,7004957696.269
2025-03-31,1806.99,1853.34,1775.92,1821.59,5212530.713,9460349315.84653
2025-04-01,1821.59,1927.79,1816.64,1904.21,4671744.603,8777533006.34936
2025-04-02,1904.21,1957.97,1780.52,1794.1,7079855.203,13280295671.59771
2025-04-03,1794.11,1844.97,1747.47,1816.48,5186368.349,9300377779.3857
