entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2022-11-07 17:00,2022-11-07 18:00,short,1577.5,1586.96,-0.636,-1.061,2,0.083,sl
2022-11-07 20:00,2022-11-07 21:00,short,1599.9,1575.9,1.483,2.471,2,0.083,tp
2022-11-07 23:00,2022-11-07 23:00,short,1558.56,1567.91,-0.636,-1.061,1,0.042,sl
2022-11-08 17:00,2022-11-08 17:00,short,1545.29,1522.11,1.483,2.471,1,0.042,tp
2022-11-22 17:00,2022-11-22 19:00,short,1126.96,1133.72,-0.636,-1.061,3,0.125,sl
2022-12-07 01:00,2022-12-07 06:00,short,1268.16,1249.14,1.483,2.471,6,0.25,tp
2022-12-07 08:00,2022-12-07 13:00,short,1223.72,1231.06,-0.636,-1.061,6,0.25,sl
2022-12-16 01:00,2022-12-16 08:00,short,1273.03,1253.93,1.483,2.471,8,0.333,tp
2022-12-16 10:00,2022-12-16 14:00,short,1212.0,1193.82,1.483,2.471,5,0.208,tp
2022-12-16 16:00,2022-12-16 16:00,short,1203.1,1185.05,1.483,2.471,1,0.042,tp
2022-12-17 01:00,2022-12-17 04:00,short,1172.16,1179.19,-0.636,-1.061,4,0.167,sl
2022-12-17 06:00,2022-12-17 06:00,short,1176.46,1183.52,-0.636,-1.061,1,0.042,sl
2022-12-17 08:00,2022-12-18 04:00,short,1183.0,1190.1,-0.636,-1.061,21,0.875,sl
2022-12-18 06:00,2022-12-18 22:00,short,1186.36,1193.48,-0.636,-1.061,17,0.708,sl
2022-12-28 01:00,2022-12-28 01:00,short,1207.95,1215.2,-0.636,-1.061,1,0.042,sl
2022-12-28 03:00,2022-12-28 03:00,short,1205.63,1187.55,1.483,2.471,1,0.042,tp
2022-12-28 05:00,2022-12-28 14:00,short,1196.77,1203.95,-0.636,-1.061,10,0.417,sl
2022-12-29 01:00,2022-12-29 09:00,short,1193.82,1200.98,-0.636,-1.061,9,0.375,sl
2022-12-29 17:00,2022-12-30 14:00,short,1200.61,1182.6,1.483,2.471,22,0.917,tp
2022-12-30 16:00,2022-12-30 21:00,short,1194.82,1201.99,-0.636,-1.061,6,0.25,sl
2022-12-30 23:00,2022-12-31 14:00,short,1198.09,1205.28,-0.636,-1.061,16,0.667,sl
2022-12-31 16:00,2023-01-02 07:00,short,1202.59,1209.81,-0.636,-1.061,40,1.667,sl
2023-03-08 22:00,2023-03-08 23:00,short,1552.43,1529.14,1.483,2.471,2,0.083,tp
2023-03-09 01:00,2023-03-09 02:00,short,1535.38,1544.59,-0.636,-1.061,2,0.083,sl
2023-03-09 04:00,2023-03-09 18:00,short,1541.21,1518.09,1.483,2.471,15,0.625,tp
2023-03-24 01:00,2023-03-24 09:00,short,1809.82,1782.67,1.483,2.471,9,0.375,tp
2023-04-17 01:00,2023-04-17 01:00,short,2081.21,2093.7,-0.636,-1.061,1,0.042,sl
2023-04-17 03:00,2023-04-17 11:00,short,2099.32,2067.83,1.483,2.471,9,0.375,tp
